Pipeline	Screen	TP	FN	FN+FP	affected
test_AA10.6.NonSyn.005_filter4	IVA	8	11	1	20
test_AA10.6.NonSyn.005_filter4	LCHAD	2	4	0	6
test_AA10.6.NonSyn.005_filter4	MAL	1	2	0	3
test_AA10.6.NonSyn.005_filter4	MCAD	71	25	1	97
test_AA10.6.NonSyn.005_filter4	MCD	1	2	0	3
test_AA10.6.NonSyn.005_filter4	MSUD	6	4	0	10
test_AA10.6.NonSyn.005_filter4	OTC	4	1	0	5
test_AA10.6.NonSyn.005_filter4	PA/MMA	11	39	2	52
test_AA10.6.NonSyn.005_filter4	PKU	14	11	0	25
test_AA10.6.NonSyn.005_filter4	SCAD	17	13	1	31
test_AA10.6.NonSyn.005_filter4	TFP	1	2	0	3
test_AA10.6.NonSyn.005_filter4	TYRO1	3	3	0	6
test_AA10.6.NonSyn.005_filter4	VLCAD	14	13	0	27
test_AA10.6.NonSyn.02_filter2	3MCC	10	14	2	26
test_AA10.6.NonSyn.02_filter2	ARG	1	1	1	3
test_AA10.6.NonSyn.02_filter2	BKT	0	2	0	2
test_AA10.6.NonSyn.02_filter2	CIT	15	7	0	22
test_AA10.6.NonSyn.02_filter2	CPT I	0	1	0	1
test_AA10.6.NonSyn.02_filter2	CPT II	1	6	1	8
test_AA10.6.NonSyn.02_filter2	CTD	15	14	4	33
test_AA10.6.NonSyn.02_filter2	GA-I	19	10	1	30
test_AA10.6.NonSyn.02_filter2	GA2	4	3	0	7
test_AA10.6.NonSyn.02_filter2	HCY	4	3	2	9
test_AA10.6.NonSyn.02_filter2	HYPRO	0	2	0	2
test_AA10.6.NonSyn.02_filter2	IVA	16	13	2	31
test_AA10.6.NonSyn.02_filter2	LCHAD	2	6	1	9
test_AA10.6.NonSyn.02_filter2	MAL	1	5	0	6
test_AA10.6.NonSyn.02_filter2	MCAD	103	31	4	138
test_AA10.6.NonSyn.02_filter2	MCD	1	2	0	3
test_AA10.6.NonSyn.02_filter2	MSUD	12	9	1	22
test_AA10.6.NonSyn.02_filter2	OTC	6	3	0	9
test_AA10.6.NonSyn.02_filter2	PA/MMA	18	48	4	70
test_AA10.6.NonSyn.02_filter2	PKU	36	39	1	76
test_AA10.6.NonSyn.02_filter2	RMD	1	0	0	1
test_AA10.6.NonSyn.02_filter2	SCAD	23	33	4	60
test_AA10.6.NonSyn.02_filter2	TFP	1	2	0	3
test_AA10.6.NonSyn.02_filter2	TYRO1	3	3	0	6
test_AA10.6.NonSyn.02_filter2	VLCAD	19	17	0	36
AA10.6_batch1	3MCC	14	1	0	15
AA10.6_batch1	BKT	1	0	0	1
AA10.6_batch1	CIT	5	2	0	7
AA10.6_batch1	CTD	9	0	0	9
AA10.6_batch1	GA-I	1	0	0	1
AA10.6_batch1	GA2	3	1	0	4
AA10.6_batch1	HCY	0	1	0	1
AA10.6_batch1	IVA	1	2	0	3
AA10.6_batch1	MCAD	16	1	0	17
AA10.6_batch1	MCD	1	0	0	1
AA10.6_batch1	MSUD	1	1	1	3
AA10.6_batch1	OTC	3	2	0	5
AA10.6_batch1	PA/MMA	7	2	0	9
AA10.6_batch1	PKU	37	2	0	39
AA10.6_batch1	SCAD	9	8	0	17
AA10.6_batch1	TFP	1	0	0	1
AA10.6_batch1	VLCAD	4	1	0	5
test_AA10.5_filter1	3MCC	7	20	0	27
test_AA10.5_filter1	ARG	1	2	0	3
test_AA10.5_filter1	BKT	0	2	0	2
test_AA10.5_filter1	CIT	12	11	0	23
test_AA10.5_filter1	CPT I	1	0	0	1
test_AA10.5_filter1	CPT II	3	5	0	8
test_AA10.5_filter1	CTD	16	16	2	34
test_AA10.5_filter1	GA-I	17	14	0	31
test_AA10.5_filter1	GA2	3	4	0	7
test_AA10.5_filter1	HCY	4	5	1	10
test_AA10.5_filter1	HYPRO	0	2	0	2
test_AA10.5_filter1	IVA	15	16	2	33
test_AA10.5_filter1	LCHAD	5	4	0	9
test_AA10.5_filter1	MAL	1	5	0	6
test_AA10.5_filter1	MCAD	80	60	3	143
test_AA10.5_filter1	MCD	1	2	0	3
test_AA10.5_filter1	MSUD	10	12	0	22
test_AA10.5_filter1	OTC	7	2	0	9
test_AA10.5_filter1	PA/MMA	49	24	0	73
test_AA10.5_filter1	PKU	72	7	0	79
test_AA10.5_filter1	RMD	1	0	0	1
test_AA10.5_filter1	SCAD	15	46	2	63
test_AA10.5_filter1	TFP	1	2	0	3
test_AA10.5_filter1	TYRO1	6	1	0	7
test_AA10.5_filter1	VLCAD	18	21	0	39
val_AA10.6.NonSyn.02_filter1	3MCC	8	7	0	15
val_AA10.6.NonSyn.02_filter1	BKT	1	0	0	1
val_AA10.6.NonSyn.02_filter1	CIT	2	3	1	6
val_AA10.6.NonSyn.02_filter1	CTD	4	4	1	9
val_AA10.6.NonSyn.02_filter1	GA-I	1	0	0	1
val_AA10.6.NonSyn.02_filter1	GA2	3	1	0	4
val_AA10.6.NonSyn.02_filter1	HCY	0	1	0	1
val_AA10.6.NonSyn.02_filter1	IVA	1	1	1	3
val_AA10.6.NonSyn.02_filter1	MCAD	14	3	0	17
val_AA10.6.NonSyn.02_filter1	MCD	0	1	0	1
val_AA10.6.NonSyn.02_filter1	MSUD	1	1	1	3
val_AA10.6.NonSyn.02_filter1	OTC	3	2	0	5
val_AA10.6.NonSyn.02_filter1	PA/MMA	4	5	0	9
val_AA10.6.NonSyn.02_filter1	PKU	22	16	1	39
val_AA10.6.NonSyn.02_filter1	SCAD	8	9	0	17
val_AA10.6.NonSyn.02_filter1	TFP	0	1	0	1
val_AA10.6.NonSyn.02_filter1	VLCAD	2	3	0	5
AA10.5	3MCC	11	34	0	45
AA10.5	ARG	2	2	0	4
AA10.5	BKT	0	3	0	3
AA10.5	CIT	18	15	0	33
AA10.5	CPT I	1	0	0	1
AA10.5	CPT II	3	5	0	8
AA10.5	CTD	24	21	2	47
AA10.5	GA-I	20	15	1	36
AA10.5	GA2	5	7	0	12
AA10.5	HCY	5	6	1	12
AA10.5	HYPRO	0	3	0	3
AA10.5	IVA	21	17	2	40
AA10.5	LCHAD	5	4	0	9
AA10.5	MAL	1	5	0	6
AA10.5	MCAD	92	79	3	174
AA10.5	MCD	1	4	0	5
AA10.5	MSUD	11	14	0	25
AA10.5	OTC	9	7	0	16
AA10.5	PA/MMA	61	29	0	90
AA10.5	PKU	120	11	0	131
AA10.5	RMD	3	0	0	3
AA10.5	SCAD	21	61	2	84
AA10.5	TFP	1	3	0	4
AA10.5	TYRO1	6	1	0	7
AA10.5	VLCAD	23	24	0	47
AA10.6.NonSyn.02_filter3	3MCC	15	16	2	33
AA10.6.NonSyn.02_filter3	ARG	1	1	1	3
AA10.6.NonSyn.02_filter3	BKT	0	2	0	2
AA10.6.NonSyn.02_filter3	CIT	17	9	1	27
AA10.6.NonSyn.02_filter3	CPT I	0	1	0	1
AA10.6.NonSyn.02_filter3	CPT II	1	4	1	6
AA10.6.NonSyn.02_filter3	CTD	16	18	4	38
AA10.6.NonSyn.02_filter3	GA-I	17	10	1	28
AA10.6.NonSyn.02_filter3	GA2	6	3	0	9
AA10.6.NonSyn.02_filter3	HCY	4	4	1	9
AA10.6.NonSyn.02_filter3	HYPRO	0	2	0	2
AA10.6.NonSyn.02_filter3	IVA	13	13	3	29
AA10.6.NonSyn.02_filter3	LCHAD	2	4	1	7
AA10.6.NonSyn.02_filter3	MAL	1	5	0	6
AA10.6.NonSyn.02_filter3	MCAD	105	31	4	140
AA10.6.NonSyn.02_filter3	MCD	1	3	0	4
AA10.6.NonSyn.02_filter3	MSUD	12	8	0	20
AA10.6.NonSyn.02_filter3	OTC	7	2	0	9
AA10.6.NonSyn.02_filter3	PA/MMA	20	50	3	73
AA10.6.NonSyn.02_filter3	PKU	44	43	1	88
AA10.6.NonSyn.02_filter3	SCAD	28	35	4	67
AA10.6.NonSyn.02_filter3	TFP	1	3	0	4
AA10.6.NonSyn.02_filter3	TYRO1	3	3	0	6
AA10.6.NonSyn.02_filter3	VLCAD	20	19	0	39
val_AA10.9.NoOneGene_filter4	3MCC	11	0	0	11
val_AA10.9.NoOneGene_filter4	CIT	3	2	0	5
val_AA10.9.NoOneGene_filter4	CTD	9	0	0	9
val_AA10.9.NoOneGene_filter4	GA-I	1	0	0	1
val_AA10.9.NoOneGene_filter4	GA2	2	0	0	2
val_AA10.9.NoOneGene_filter4	HCY	1	0	0	1
val_AA10.9.NoOneGene_filter4	IVA	2	0	0	2
val_AA10.9.NoOneGene_filter4	MCAD	11	1	0	12
val_AA10.9.NoOneGene_filter4	MCD	1	0	0	1
val_AA10.9.NoOneGene_filter4	MSUD	1	1	0	2
val_AA10.9.NoOneGene_filter4	OTC	3	0	0	3
val_AA10.9.NoOneGene_filter4	PA/MMA	9	0	0	9
val_AA10.9.NoOneGene_filter4	PKU	32	0	0	32
val_AA10.9.NoOneGene_filter4	SCAD	8	7	0	15
val_AA10.9.NoOneGene_filter4	TFP	1	0	0	1
val_AA10.9.NoOneGene_filter4	VLCAD	4	0	0	4
val_AA10.2_filter3	3MCC	11	0	0	11
val_AA10.2_filter3	CIT	3	2	0	5
val_AA10.2_filter3	CTD	9	0	0	9
val_AA10.2_filter3	GA-I	1	0	0	1
val_AA10.2_filter3	GA2	2	0	0	2
val_AA10.2_filter3	HCY	1	0	0	1
val_AA10.2_filter3	IVA	2	0	0	2
val_AA10.2_filter3	MCAD	11	1	0	12
val_AA10.2_filter3	MCD	1	0	0	1
val_AA10.2_filter3	MSUD	1	1	0	2
val_AA10.2_filter3	OTC	3	0	0	3
val_AA10.2_filter3	PA/MMA	9	0	0	9
val_AA10.2_filter3	PKU	32	0	0	32
val_AA10.2_filter3	SCAD	8	7	0	15
val_AA10.2_filter3	TFP	1	0	0	1
val_AA10.2_filter3	VLCAD	4	0	0	4
test_AA10.6.NonSyn.01_filter3	3MCC	8	13	1	22
test_AA10.6.NonSyn.01_filter3	ARG	1	1	1	3
test_AA10.6.NonSyn.01_filter3	BKT	0	2	0	2
test_AA10.6.NonSyn.01_filter3	CIT	15	7	0	22
test_AA10.6.NonSyn.01_filter3	CPT I	0	1	0	1
test_AA10.6.NonSyn.01_filter3	CPT II	1	5	0	6
test_AA10.6.NonSyn.01_filter3	CTD	12	14	3	29
test_AA10.6.NonSyn.01_filter3	GA-I	16	11	0	27
test_AA10.6.NonSyn.01_filter3	GA2	4	3	0	7
test_AA10.6.NonSyn.01_filter3	HCY	4	3	1	8
test_AA10.6.NonSyn.01_filter3	HYPRO	0	2	0	2
test_AA10.6.NonSyn.01_filter3	IVA	13	12	2	27
test_AA10.6.NonSyn.01_filter3	LCHAD	2	4	1	7
test_AA10.6.NonSyn.01_filter3	MAL	1	5	0	6
test_AA10.6.NonSyn.01_filter3	MCAD	95	32	1	128
test_AA10.6.NonSyn.01_filter3	MCD	1	2	0	3
test_AA10.6.NonSyn.01_filter3	MSUD	11	7	0	18
test_AA10.6.NonSyn.01_filter3	OTC	5	1	0	6
test_AA10.6.NonSyn.01_filter3	PA/MMA	16	46	2	64
test_AA10.6.NonSyn.01_filter3	PKU	27	28	1	56
test_AA10.6.NonSyn.01_filter3	SCAD	20	29	3	52
test_AA10.6.NonSyn.01_filter3	TFP	1	2	0	3
test_AA10.6.NonSyn.01_filter3	TYRO1	3	3	0	6
test_AA10.6.NonSyn.01_filter3	VLCAD	18	17	0	35
AA10.5_batch2	3MCC	2	11	0	13
AA10.5_batch2	ARG	1	1	0	2
AA10.5_batch2	CIT	5	4	0	9
AA10.5_batch2	CPT I	1	0	0	1
AA10.5_batch2	CPT II	0	1	0	1
AA10.5_batch2	CTD	5	3	0	8
AA10.5_batch2	GA-I	6	2	0	8
AA10.5_batch2	GA2	0	2	0	2
AA10.5_batch2	HCY	0	1	0	1
AA10.5_batch2	IVA	7	5	1	13
AA10.5_batch2	LCHAD	1	1	0	2
AA10.5_batch2	MAL	0	1	0	1
AA10.5_batch2	MCAD	23	17	0	40
AA10.5_batch2	MSUD	2	1	0	3
AA10.5_batch2	OTC	3	4	0	7
AA10.5_batch2	PA/MMA	11	3	0	14
AA10.5_batch2	PKU	58	3	0	61
AA10.5_batch2	RMD	3	0	0	3
AA10.5_batch2	SCAD	4	26	1	31
AA10.5_batch2	TFP	0	1	0	1
AA10.5_batch2	TYRO1	1	0	0	1
AA10.5_batch2	VLCAD	1	4	0	5
val_AA10.8_filter1	3MCC	3	12	0	15
val_AA10.8_filter1	BKT	0	1	0	1
val_AA10.8_filter1	CIT	3	3	0	6
val_AA10.8_filter1	CTD	5	4	0	9
val_AA10.8_filter1	GA-I	0	1	0	1
val_AA10.8_filter1	GA2	2	2	0	4
val_AA10.8_filter1	HCY	0	1	0	1
val_AA10.8_filter1	IVA	1	2	0	3
val_AA10.8_filter1	MCAD	5	12	0	17
val_AA10.8_filter1	MCD	0	1	0	1
val_AA10.8_filter1	MSUD	1	2	0	3
val_AA10.8_filter1	OTC	1	4	0	5
val_AA10.8_filter1	PA/MMA	5	4	0	9
val_AA10.8_filter1	PKU	36	3	0	39
val_AA10.8_filter1	SCAD	2	15	0	17
val_AA10.8_filter1	TFP	0	1	0	1
val_AA10.8_filter1	VLCAD	3	2	0	5
test_AA10.2	3MCC	19	10	1	30
test_AA10.2	ARG	4	0	0	4
test_AA10.2	BKT	2	0	0	2
test_AA10.2	CIT	23	3	0	26
test_AA10.2	CPT I	1	0	0	1
test_AA10.2	CPT II	5	3	0	8
test_AA10.2	CTD	27	9	2	38
test_AA10.2	GA-I	30	4	1	35
test_AA10.2	GA2	6	2	0	8
test_AA10.2	HCY	8	2	1	11
test_AA10.2	HYPRO	0	3	0	3
test_AA10.2	IVA	31	5	1	37
test_AA10.2	LCHAD	9	0	0	9
test_AA10.2	MAL	2	4	0	6
test_AA10.2	MCAD	146	10	1	157
test_AA10.2	MCD	1	3	0	4
test_AA10.2	MSUD	20	2	0	22
test_AA10.2	OTC	9	2	0	11
test_AA10.2	PA/MMA	65	15	1	81
test_AA10.2	PKU	84	8	0	92
test_AA10.2	RMD	3	0	0	3
test_AA10.2	SCAD	31	33	3	67
test_AA10.2	TFP	3	0	0	3
test_AA10.2	TYRO1	7	0	0	7
test_AA10.2	VLCAD	36	6	0	42
AA10.2_batch3	3MCC	13	4	0	17
AA10.2_batch3	ARG	2	0	0	2
AA10.2_batch3	BKT	2	0	0	2
AA10.2_batch3	CIT	16	1	0	17
AA10.2_batch3	CPT II	5	2	0	7
AA10.2_batch3	CTD	20	8	2	30
AA10.2_batch3	GA-I	22	4	1	27
AA10.2_batch3	GA2	5	1	0	6
AA10.2_batch3	HCY	7	2	1	10
AA10.2_batch3	HYPRO	0	3	0	3
AA10.2_batch3	IVA	18	5	1	24
AA10.2_batch3	LCHAD	7	0	0	7
AA10.2_batch3	MAL	2	3	0	5
AA10.2_batch3	MCAD	106	10	1	117
AA10.2_batch3	MCD	1	3	0	4
AA10.2_batch3	MSUD	17	2	0	19
AA10.2_batch3	OTC	4	0	0	4
AA10.2_batch3	PA/MMA	52	14	1	67
AA10.2_batch3	PKU	25	6	0	31
AA10.2_batch3	SCAD	22	12	2	36
AA10.2_batch3	TFP	2	0	0	2
AA10.2_batch3	TYRO1	6	0	0	6
AA10.2_batch3	VLCAD	31	6	0	37
AA10.4_filter3	3MCC	25	7	1	33
AA10.4_filter3	ARG	3	0	0	3
AA10.4_filter3	BKT	2	0	0	2
AA10.4_filter3	CIT	23	4	0	27
AA10.4_filter3	CPT I	1	0	0	1
AA10.4_filter3	CPT II	3	3	0	6
AA10.4_filter3	CTD	28	8	2	38
AA10.4_filter3	GA-I	24	4	0	28
AA10.4_filter3	GA2	8	1	0	9
AA10.4_filter3	HCY	5	3	1	9
AA10.4_filter3	HYPRO	0	2	0	2
AA10.4_filter3	IVA	24	4	1	29
AA10.4_filter3	LCHAD	7	0	0	7
AA10.4_filter3	MAL	2	4	0	6
AA10.4_filter3	MCAD	124	14	2	140
AA10.4_filter3	MCD	2	2	0	4
AA10.4_filter3	MSUD	18	2	0	20
AA10.4_filter3	OTC	9	0	0	9
AA10.4_filter3	PA/MMA	59	13	1	73
AA10.4_filter3	PKU	82	6	0	88
AA10.4_filter3	SCAD	33	33	1	67
AA10.4_filter3	TFP	4	0	0	4
AA10.4_filter3	TYRO1	6	0	0	6
AA10.4_filter3	VLCAD	31	8	0	39
AA10.6.NonSyn.01_filter3	3MCC	15	17	1	33
AA10.6.NonSyn.01_filter3	ARG	1	1	1	3
AA10.6.NonSyn.01_filter3	BKT	0	2	0	2
AA10.6.NonSyn.01_filter3	CIT	17	9	1	27
AA10.6.NonSyn.01_filter3	CPT I	0	1	0	1
AA10.6.NonSyn.01_filter3	CPT II	1	5	0	6
AA10.6.NonSyn.01_filter3	CTD	16	18	4	38
AA10.6.NonSyn.01_filter3	GA-I	17	11	0	28
AA10.6.NonSyn.01_filter3	GA2	6	3	0	9
AA10.6.NonSyn.01_filter3	HCY	4	4	1	9
AA10.6.NonSyn.01_filter3	HYPRO	0	2	0	2
AA10.6.NonSyn.01_filter3	IVA	13	14	2	29
AA10.6.NonSyn.01_filter3	LCHAD	2	4	1	7
AA10.6.NonSyn.01_filter3	MAL	1	5	0	6
AA10.6.NonSyn.01_filter3	MCAD	105	34	1	140
AA10.6.NonSyn.01_filter3	MCD	1	3	0	4
AA10.6.NonSyn.01_filter3	MSUD	12	8	0	20
AA10.6.NonSyn.01_filter3	OTC	7	2	0	9
AA10.6.NonSyn.01_filter3	PA/MMA	20	51	2	73
AA10.6.NonSyn.01_filter3	PKU	44	43	1	88
AA10.6.NonSyn.01_filter3	SCAD	27	37	3	67
AA10.6.NonSyn.01_filter3	TFP	1	3	0	4
AA10.6.NonSyn.01_filter3	TYRO1	3	3	0	6
AA10.6.NonSyn.01_filter3	VLCAD	20	19	0	39
AA10.6_filter2	3MCC	30	10	1	41
AA10.6_filter2	ARG	3	0	0	3
AA10.6_filter2	BKT	3	0	0	3
AA10.6_filter2	CIT	24	4	0	28
AA10.6_filter2	CPT I	1	0	0	1
AA10.6_filter2	CPT II	5	3	0	8
AA10.6_filter2	CTD	32	8	2	42
AA10.6_filter2	GA-I	27	4	0	31
AA10.6_filter2	GA2	9	2	0	11
AA10.6_filter2	HCY	5	3	2	10
AA10.6_filter2	HYPRO	0	2	0	2
AA10.6_filter2	IVA	25	8	1	34
AA10.6_filter2	LCHAD	9	0	0	9
AA10.6_filter2	MAL	2	4	0	6
AA10.6_filter2	MCAD	138	16	1	155
AA10.6_filter2	MCD	2	2	0	4
AA10.6_filter2	MSUD	19	4	2	25
AA10.6_filter2	OTC	11	3	0	14
AA10.6_filter2	PA/MMA	62	16	1	79
AA10.6_filter2	PKU	108	7	0	115
AA10.6_filter2	RMD	1	0	0	1
AA10.6_filter2	SCAD	37	38	2	77
AA10.6_filter2	TFP	4	0	0	4
AA10.6_filter2	TYRO1	6	0	0	6
AA10.6_filter2	VLCAD	32	9	0	41
val_AA10.6.NonSyn.01_batch1	3MCC	8	7	0	15
val_AA10.6.NonSyn.01_batch1	BKT	1	0	0	1
val_AA10.6.NonSyn.01_batch1	CIT	3	3	1	7
val_AA10.6.NonSyn.01_batch1	CTD	4	4	1	9
val_AA10.6.NonSyn.01_batch1	GA-I	1	0	0	1
val_AA10.6.NonSyn.01_batch1	GA2	3	1	0	4
val_AA10.6.NonSyn.01_batch1	HCY	0	1	0	1
val_AA10.6.NonSyn.01_batch1	IVA	1	2	0	3
val_AA10.6.NonSyn.01_batch1	MCAD	14	3	0	17
val_AA10.6.NonSyn.01_batch1	MCD	0	1	0	1
val_AA10.6.NonSyn.01_batch1	MSUD	1	1	1	3
val_AA10.6.NonSyn.01_batch1	OTC	3	2	0	5
val_AA10.6.NonSyn.01_batch1	PA/MMA	4	5	0	9
val_AA10.6.NonSyn.01_batch1	PKU	22	17	0	39
val_AA10.6.NonSyn.01_batch1	SCAD	8	9	0	17
val_AA10.6.NonSyn.01_batch1	TFP	0	1	0	1
val_AA10.6.NonSyn.01_batch1	VLCAD	2	3	0	5
val_AA10.2	3MCC	14	1	0	15
val_AA10.2	BKT	1	0	0	1
val_AA10.2	CIT	5	2	0	7
val_AA10.2	CTD	9	0	0	9
val_AA10.2	GA-I	1	0	0	1
val_AA10.2	GA2	3	1	0	4
val_AA10.2	HCY	1	0	0	1
val_AA10.2	IVA	3	0	0	3
val_AA10.2	MCAD	16	1	0	17
val_AA10.2	MCD	1	0	0	1
val_AA10.2	MSUD	2	1	0	3
val_AA10.2	OTC	4	1	0	5
val_AA10.2	PA/MMA	9	0	0	9
val_AA10.2	PKU	39	0	0	39
val_AA10.2	SCAD	9	8	0	17
val_AA10.2	TFP	1	0	0	1
val_AA10.2	VLCAD	5	0	0	5
AA10.6.NonSyn.01	3MCC	21	23	1	45
AA10.6.NonSyn.01	ARG	1	2	1	4
AA10.6.NonSyn.01	BKT	1	2	0	3
AA10.6.NonSyn.01	CIT	19	12	2	33
AA10.6.NonSyn.01	CPT I	0	1	0	1
AA10.6.NonSyn.01	CPT II	1	7	0	8
AA10.6.NonSyn.01	CTD	22	21	4	47
AA10.6.NonSyn.01	GA-I	24	12	0	36
AA10.6.NonSyn.01	GA2	7	5	0	12
AA10.6.NonSyn.01	HCY	5	5	2	12
AA10.6.NonSyn.01	HYPRO	0	3	0	3
AA10.6.NonSyn.01	IVA	23	15	2	40
AA10.6.NonSyn.01	LCHAD	2	6	1	9
AA10.6.NonSyn.01	MAL	1	5	0	6
AA10.6.NonSyn.01	MCAD	132	41	1	174
AA10.6.NonSyn.01	MCD	1	4	0	5
AA10.6.NonSyn.01	MSUD	13	10	2	25
AA10.6.NonSyn.01	OTC	10	6	0	16
AA10.6.NonSyn.01	PA/MMA	24	62	4	90
AA10.6.NonSyn.01	PKU	65	65	1	131
AA10.6.NonSyn.01	RMD	1	2	0	3
AA10.6.NonSyn.01	SCAD	31	50	3	84
AA10.6.NonSyn.01	TFP	1	3	0	4
AA10.6.NonSyn.01	TYRO1	3	4	0	7
AA10.6.NonSyn.01	VLCAD	25	22	0	47
AA10.3_filter1	3MCC	31	10	1	42
AA10.3_filter1	ARG	3	0	0	3
AA10.3_filter1	BKT	3	0	0	3
AA10.3_filter1	CIT	25	4	0	29
AA10.3_filter1	CPT I	1	0	0	1
AA10.3_filter1	CPT II	5	3	0	8
AA10.3_filter1	CTD	34	7	2	43
AA10.3_filter1	GA-I	28	4	0	32
AA10.3_filter1	GA2	9	2	0	11
AA10.3_filter1	HCY	9	1	1	11
AA10.3_filter1	HYPRO	0	2	0	2
AA10.3_filter1	IVA	27	8	1	36
AA10.3_filter1	LCHAD	9	0	0	9
AA10.3_filter1	MAL	2	4	0	6
AA10.3_filter1	MCAD	147	13	0	160
AA10.3_filter1	MCD	2	2	0	4
AA10.3_filter1	MSUD	21	4	0	25
AA10.3_filter1	OTC	11	3	0	14
AA10.3_filter1	PA/MMA	66	15	1	82
AA10.3_filter1	PKU	112	6	0	118
AA10.3_filter1	RMD	1	0	0	1
AA10.3_filter1	SCAD	40	37	3	80
AA10.3_filter1	TFP	4	0	0	4
AA10.3_filter1	TYRO1	7	0	0	7
AA10.3_filter1	VLCAD	38	6	0	44
val_AA10.1_filter1	3MCC	14	1	0	15
val_AA10.1_filter1	BKT	1	0	0	1
val_AA10.1_filter1	CIT	4	2	0	6
val_AA10.1_filter1	CTD	9	0	0	9
val_AA10.1_filter1	GA-I	1	0	0	1
val_AA10.1_filter1	GA2	3	1	0	4
val_AA10.1_filter1	HCY	1	0	0	1
val_AA10.1_filter1	IVA	3	0	0	3
val_AA10.1_filter1	MCAD	16	1	0	17
val_AA10.1_filter1	MCD	1	0	0	1
val_AA10.1_filter1	MSUD	2	1	0	3
val_AA10.1_filter1	OTC	4	1	0	5
val_AA10.1_filter1	PA/MMA	9	0	0	9
val_AA10.1_filter1	PKU	39	0	0	39
val_AA10.1_filter1	SCAD	9	8	0	17
val_AA10.1_filter1	TFP	1	0	0	1
val_AA10.1_filter1	VLCAD	5	0	0	5
AA10.7_batch1	3MCC	3	12	0	15
AA10.7_batch1	BKT	0	1	0	1
AA10.7_batch1	CIT	4	3	0	7
AA10.7_batch1	CTD	7	2	0	9
AA10.7_batch1	GA-I	0	1	0	1
AA10.7_batch1	GA2	2	2	0	4
AA10.7_batch1	HCY	1	0	0	1
AA10.7_batch1	IVA	1	2	0	3
AA10.7_batch1	MCAD	5	12	0	17
AA10.7_batch1	MCD	0	1	0	1
AA10.7_batch1	MSUD	1	2	0	3
AA10.7_batch1	OTC	1	4	0	5
AA10.7_batch1	PA/MMA	6	3	0	9
AA10.7_batch1	PKU	37	2	0	39
AA10.7_batch1	SCAD	6	11	0	17
AA10.7_batch1	TFP	0	1	0	1
AA10.7_batch1	VLCAD	3	2	0	5
AA10.4_filter4	3MCC	20	4	0	24
AA10.4_filter4	ARG	1	0	0	1
AA10.4_filter4	BKT	2	0	0	2
AA10.4_filter4	CIT	16	3	0	19
AA10.4_filter4	CPT II	3	3	0	6
AA10.4_filter4	CTD	24	7	2	33
AA10.4_filter4	GA-I	21	3	0	24
AA10.4_filter4	GA2	7	0	0	7
AA10.4_filter4	HCY	4	3	1	8
AA10.4_filter4	HYPRO	0	1	0	1
AA10.4_filter4	IVA	17	4	1	22
AA10.4_filter4	LCHAD	6	0	0	6
AA10.4_filter4	MAL	2	1	0	3
AA10.4_filter4	MCAD	94	13	2	109
AA10.4_filter4	MCD	2	2	0	4
AA10.4_filter4	MSUD	10	2	0	12
AA10.4_filter4	OTC	8	0	0	8
AA10.4_filter4	PA/MMA	48	12	1	61
AA10.4_filter4	PKU	52	5	0	57
AA10.4_filter4	SCAD	29	16	1	46
AA10.4_filter4	TFP	4	0	0	4
AA10.4_filter4	TYRO1	6	0	0	6
AA10.4_filter4	VLCAD	23	8	0	31
AA10.9.NoOneGene_filter3	3MCC	25	7	1	33
AA10.9.NoOneGene_filter3	ARG	3	0	0	3
AA10.9.NoOneGene_filter3	BKT	2	0	0	2
AA10.9.NoOneGene_filter3	CIT	23	4	0	27
AA10.9.NoOneGene_filter3	CPT I	1	0	0	1
AA10.9.NoOneGene_filter3	CPT II	3	3	0	6
AA10.9.NoOneGene_filter3	CTD	30	7	1	38
AA10.9.NoOneGene_filter3	GA-I	24	4	0	28
AA10.9.NoOneGene_filter3	GA2	8	1	0	9
AA10.9.NoOneGene_filter3	HCY	7	1	1	9
AA10.9.NoOneGene_filter3	HYPRO	0	2	0	2
AA10.9.NoOneGene_filter3	IVA	24	4	1	29
AA10.9.NoOneGene_filter3	LCHAD	7	0	0	7
AA10.9.NoOneGene_filter3	MAL	2	4	0	6
AA10.9.NoOneGene_filter3	MCAD	128	11	1	140
AA10.9.NoOneGene_filter3	MCD	2	2	0	4
AA10.9.NoOneGene_filter3	MSUD	18	2	0	20
AA10.9.NoOneGene_filter3	OTC	9	0	0	9
AA10.9.NoOneGene_filter3	PA/MMA	60	12	1	73
AA10.9.NoOneGene_filter3	PKU	83	5	0	88
AA10.9.NoOneGene_filter3	SCAD	33	32	2	67
AA10.9.NoOneGene_filter3	TFP	4	0	0	4
AA10.9.NoOneGene_filter3	TYRO1	6	0	0	6
AA10.9.NoOneGene_filter3	VLCAD	33	6	0	39
AA10.8_batch3	3MCC	6	11	0	17
AA10.8_batch3	ARG	1	1	0	2
AA10.8_batch3	BKT	0	2	0	2
AA10.8_batch3	CIT	9	8	0	17
AA10.8_batch3	CPT II	3	4	0	7
AA10.8_batch3	CTD	13	16	1	30
AA10.8_batch3	GA-I	14	12	1	27
AA10.8_batch3	GA2	3	3	0	6
AA10.8_batch3	HCY	2	7	1	10
AA10.8_batch3	HYPRO	0	3	0	3
AA10.8_batch3	IVA	10	13	1	24
AA10.8_batch3	LCHAD	4	3	0	7
